Tract,ZIP,County,ApproxLoc,TotPop19,CIscore,CIscoreP,Ozone,OzoneP,PM2_5,PM2_5_P,DieselPM,DieselPM_P,Pesticide,PesticideP,Tox_Rel,Tox_Rel_P,Traffic,TrafficP,DrinkWat,DrinkWatP,Lead,Lead_P,Cleanup,CleanupP,GWThreat,GWThreatP,HazWaste,HazWasteP,ImpWatBod,ImpWatBodP,SolWaste,SolWasteP,PollBurd,PolBurdSc,PolBurdP,Asthma,AsthmaP,LowBirtWt,LowBirWP,Cardiovas,CardiovasP,Educatn,EducatP,Ling_Isol,Ling_IsolP,Poverty,PovertyP,Unempl,UnemplP,HousBurd,HousBurdP,PopChar,PopCharSc,PopCharP,Child_10,Pop_10_64,Elderly65,Hispanic,White,AfricanAm,NativeAm,OtherMult,Shape_Leng,Shape_Area,AAPI,geometry
06037502601,90660,Los Angeles,Pico Rivera,6939,52.85735083,90.78416541,0.04791979,53.72744244,12.15287635,87.10640946,0.346764763,80.82140635,0.049365667,20.96551724,3251.037374,85.78394599,3281.890157,97.0,556.0599429,65.11802173,77.38489045,86.91871456,16.8,77.69690183,10.0,47.43483314,1.075,86.12839179,3.0,33.15833683,3.1,63.82588774,68.6697449,8.384562213,97.78469197,60.9,70.17696909,5.72,69.34821658,21.31,91.7996012,25.9,74.80384713,8.6,55.94803086,19.4,33.00251256,5.3,48.25611661,9.0,10.1774398,60.77292584,6.304127692,66.61623802,11.774,72.4312,15.7948,91.2235,5.1448,2.277,0.1009,0.0,5476.99322658,1928122.24137,1.2538,"POLYGON ((176262.1849000007 -449833.73230000027, 176242.54080000147 -449900.5798000004, 175937.17190000042 -449750.18180000037, 175377.67770000175 -449310.3202999998, 175566.71169999987 -448833.26690000016, 175506.7366000004 -448769.9014999997, 175722.4497999996 -448241.27469999995, 175849.36630000174 -447881.6102, 175880.91589999944 -447836.9332999997, 175939.90289999917 -447805.24010000005, 176116.53460000083 -447896.21270000003, 176625.67390000075 -448073.8964999998, 176682.35399999842 -448289.9754999997, 176818.49190000072 -448622.71279999986, 176831.93670000136 -448716.2969000004, 176818.15300000086 -448816.64300000016, 176767.40619999915 -448959.11539999954, 176587.9182999991 -449337.9325000001, 176374.82229999825 -449683.1405999996, 176262.1849000007 -449833.73230000027))"
06037530003,90640,Los Angeles,Montebello,3080,41.51508181,77.35753908,0.05219839,66.80771624,12.00891284,78.69321717,0.072765065,27.04418171,2.069476744,47.93103448,2667.293335,83.40835209,1722.653217,82.425,625.2403025,70.32596478,52.66819913,55.40012602,20.0,81.91489362,24.05,73.60119542,0.47,67.04169424,11.0,86.95926081,10.7,92.0045819,69.43774111,8.478334397,98.1829496,53.02,60.26919242,2.05,2.219656146,16.41,73.65403789,11.0,45.17843584,10.4,63.29679253,17.1,27.34924623,5.9,56.19469027,17.8,53.11787072,47.20418463,4.896608209,46.02874433,8.539,66.9805,24.4805,56.6558,22.2727,1.9481,0.0,0.4545,8447.61663587,3558925.94723,18.6688,"POLYGON ((176366.63259999827 -442190.09420000017, 175625.59050000086 -442256.13769999985, 175016.0758999996 -442118.1211000001, 175054.27840000018 -441958.92480000015, 175102.87269999832 -441852.8858000003, 175246.65410000086 -441693.5728000002, 175283.7666000016 -441623.2655999996, 175298.47580000013 -441541.31350000016, 175288.42240000144 -441246.8371000001, 175312.38479999825 -441170.3576999996, 175377.36659999937 -441085.0683000004, 175726.39299999923 -440848.7380999997, 175812.53720000014 -440819.4930999996, 176002.5700000003 -440812.1239, 176061.69029999897 -440794.07079999987, 176169.98169999942 -440731.75769999996, 176325.98939999938 -440608.12590000033, 176202.2060999982 -440538.5016000001, 176096.7776999995 -440417.0258999998, 176824.9061000012 -440181.33550000004, 177213.88650000095 -440010.70529999956, 177481.1345999986 -440418.91110000014, 177956.4523999989 -440924.2874999996, 177898.51350000128 -441000.3558, 177762.2274999991 -441321.2145999996, 177734.16470000148 -441353.9594999999, 177349.4550999999 -441473.4868999999, 177252.83150000125 -441519.0465000002, 177074.3572999984 -441527.7620000001, 177014.2151999995 -441554.82919999957, 176844.92080000043 -441679.62799999956, 176621.13390000165 -441814.2876000004, 176434.35979999974 -442149.45419999957, 176366.63259999827 -442190.09420000017))"
06037117303,91343,Los Angeles,Los Angeles,3754,45.7697183,82.96772567,0.06464682,93.62787803,12.28930733,89.58307405,0.164034441,54.7479776,0.0,0.0,609.926005,55.41385346,1190.698508,68.375,726.638249,83.12726364,56.73263729,61.1468179,51.5,96.15528182,8.75,42.57014777,0.84,82.31634679,2.0,23.87652247,5.0,75.67010309,63.54104885,7.758349444,94.7230865,80.2,85.30658026,5.47,63.76700026,14.57,64.02043868,15.1,55.53024551,5.9,42.80687508,21.6,37.39949749,4.4,36.4393545,15.5,41.38149556,56.87141668,5.899414383,60.77912254,10.1758,75.0932,14.731,45.1785,31.886,3.9425,0.0799,2.6638,5517.62631666,1799628.2587,16.2493,"POLYGON ((138789.0128000006 -420536.9960000003, 138712.23649999872 -420587.59420000017, 138267.4043999985 -420489.3446000004, 138284.4213999994 -420283.90469999984, 138440.83350000158 -419822.70419999957, 138505.0566000007 -419317.91000000015, 138514.20650000125 -418919.0701000001, 139533.66710000113 -418910.8278000001, 139546.5293999985 -420499.84700000007, 138861.56489999965 -420516.31319999974, 138789.0128000006 -420536.9960000003))"
06037503000,90605,Los Angeles,South Whittier,5606,58.72594255,94.94452849,0.04791979,53.72744244,11.92700646,74.42439328,0.462035236,88.18917237,0.0,0.0,3661.822937,87.64691173,738.8575809,39.4125,649.2203871,71.91207693,88.51711034,95.76559546,28.1,87.83128033,42.1,87.13265814,0.88,83.0840503,2.0,23.87652247,11.8,93.37915235,67.61008526,8.255177981,97.33665215,58.17,66.97407777,5.42,62.61226585,22.83,94.96510469,31.9,82.30827639,7.5,51.10299093,41.3,71.09296482,2.9,15.83810515,30.4,91.1913815,68.57861326,7.113831184,78.27786183,18.2126,76.2576,5.5298,89.1366,4.8698,0.0,3.1573,0.5173,4889.43236765,1328343.17443,2.3189,"POLYGON ((180624.86459999904 -451877.8108000001, 180650.560899999 -453178.55399999954, 180635.68820000067 -453520.65380000044, 179986.37689999864 -453536.5608000001, 179846.34299999848 -453523.68200000003, 179812.20650000125 -451895.83690000046, 180402.7050999999 -451881.7056, 180402.9070999995 -451896.01240000036, 180624.86459999904 -451877.8108000001))"
06037115301,91324,Los Angeles,Los Angeles,4524,34.58541365,66.86838124,0.06464682,93.62787803,11.9625185,76.40323584,0.04803171,17.11263223,0.0,0.0,541.3456701,53.11327832,1031.761495,60.0375,726.638249,83.12726364,24.43270299,17.16446125,10.5,62.44867488,3.0,22.11522497,0.295,47.98146923,3.0,33.15833683,1.0,35.71592211,46.81016264,5.715511561,61.70504045,77.33,83.57427717,4.74,45.0603028,20.88,90.20438684,8.6,36.56036446,7.9,52.88943023,21.0,36.28140704,4.3,35.02082249,18.8,57.85804816,58.33416837,6.051149277,62.93494705,9.9912,68.4129,21.5959,19.4739,50.7515,3.3156,0.0221,2.2104,6663.93482347,1644532.73284,24.2263,"POLYGON ((133815.26520000026 -419345.6546, 133891.53539999947 -419519.36340000015, 133230.09650000185 -419375.7965000002, 133199.28009999916 -417416.4187000003, 134716.21400000155 -417392.14360000007, 134660.6640000008 -417498.8616000004, 134327.46229999885 -417866.0736999996, 134021.72140000015 -418067.84580000024, 133957.2404000014 -418139.63069999963, 133788.059799999 -418574.20859999955, 133767.8575000018 -419017.2636000002, 133815.26520000026 -419345.6546))"
06037503201,90604,Los Angeles,South Whittier,4144,34.63879697,67.00706001,0.04863521,56.96328563,11.94497052,75.43248289,0.099954877,37.22464219,0.0,0.0,3219.945638,85.63390848,623.4431396,30.0375,610.7100234,69.0645685,71.29953372,80.59231254,0.1,2.071668533,0.0,0.0,0.15,26.67107876,2.0,23.87652247,5.5,77.61741123,44.92817042,5.485720684,56.4405725,54.86,62.74925224,5.91,73.3256351,20.75,89.49401795,11.2,45.89977221,11.1,65.97645148,16.4,25.42713568,3.8,28.20145757,21.1,67.26235741,60.87153498,6.314356666,66.74230963,13.9237,69.3292,16.7471,66.168,16.9884,3.8851,0.0,1.3031,4612.95714649,1340165.2718,11.6554,"POLYGON ((182506.5773999989 -451052.70469999965, 183240.03700000048 -451633.4732999997, 182661.56230000034 -452583.4159000004, 181584.68100000173 -451722.17480000015, 181929.75840000063 -451291.12370000035, 181982.63309999928 -451294.4634999996, 182330.82189999893 -451170.2971999999, 182506.5773999989 -451052.70469999965))"
06037503302,90604,Los Angeles,South Whittier,6784,23.475003,45.51185073,0.04939042,59.68886123,11.9353244,74.87243311,0.105324313,38.96701929,0.0,0.0,2989.028971,84.8212053,638.2884322,31.2875,653.9126294,72.08692394,69.66345486,78.79017013,1.9,23.49757372,0.0,0.0,0.12,20.31767042,2.0,23.87652247,0.0,0.0,41.22229386,5.033233892,46.42190417,36.74,36.14157527,4.76,45.86861688,14.09,60.78015952,11.8,47.77271577,6.8,47.67898227,31.5,56.21859296,4.3,35.02082249,12.3,24.94296578,44.96179987,4.664000026,42.70045386,12.7801,77.9481,9.2718,75.3538,17.4381,0.0442,0.5159,2.8892,5420.68251704,1547470.96171,3.7588,"POLYGON ((183717.01949999854 -450837.26350000035, 183240.03700000048 -451633.4732999997, 182110.5736999996 -450735.7806000002, 182331.4299999997 -450608.37849999964, 181984.09120000154 -450309.29470000044, 182530.9717000015 -449959.6646999996, 183828.62570000067 -450660.4151999997, 183751.06899999827 -450811.6991999997, 183717.01949999854 -450837.26350000035))"
06037540600,90059,Los Angeles,Willowbrook,4981,62.33525724,96.64649521,0.0438112,35.15868077,12.10051881,84.46795271,0.382621932,83.73366521,0.0,0.0,11534.85352,98.07451863,1787.20928,83.6,467.1904837,56.18833521,82.76511943,91.8084436,20.05,81.9335573,24.75,74.16569816,5.48,98.08074123,0.0,0.0,0.2,9.667812142,62.0091536,7.571305338,93.24206596,66.54,75.8225324,7.13,91.04439312,13.36,56.4556331,40.7,90.45811187,6.1,43.87603194,65.8,95.41457286,26.6,99.83081728,30.9,91.90114068,79.3684939,8.233092506,91.93141704,21.9835,70.8693,7.1472,76.3301,0.522,23.148,0.0,0.0,3934.09784037,948732.767018,0.0,"POLYGON ((163373.36939999834 -453535.4313000003, 162839.2531999983 -453543.9319000002, 162821.28770000115 -452477.2090999996, 163628.63100000098 -452514.86789999995, 163859.35130000114 -453527.69680000003, 163373.36939999834 -453535.4313000003))"
06037542501,90220,Los Angeles,Compton,4891,52.10157805,90.1412002,0.04259906,29.89421282,12.13477891,86.39701307,0.08665925,32.39576851,0.085974376,24.51724138,23085.44336,99.63740935,753.8720767,40.75,459.7365647,55.31410016,68.27768579,76.8241966,4.5,40.83613289,0.0,0.0,0.27,45.73130377,7.0,66.73666527,0.2,9.667812142,48.0089561,5.861884003,65.04044804,122.52,96.13659023,6.77,87.43905568,19.17,84.72083749,32.9,83.33333333,8.0,53.36310732,50.1,81.90954774,15.7,97.34513274,32.4,93.72623574,85.68381625,8.888196699,97.08774584,18.258,71.2124,10.5295,42.936,0.0,46.4527,0.0,10.366,3656.35005651,581697.880296,0.2453,"POLYGON ((163483.16710000113 -456558.6721999999, 163790.43039999902 -456998.6475999998, 163085.73539999872 -457014.77579999994, 163065.06599999964 -456714.3239000002, 162661.30829999968 -456721.1568, 162656.63929999992 -456639.04580000043, 162562.81010000035 -456633.6863000002, 162551.98180000111 -456468.82600000035, 162641.4990000017 -456461.28699999955, 162623.10060000047 -456207.6023000004, 163161.80900000036 -456194.93290000036, 163483.16710000113 -456558.6721999999))"
06037543000,90220,Los Angeles,Compton,4531,65.75440612,98.02067574,0.04259906,29.89421282,12.11120264,85.3018046,0.313186112,77.79713752,0.171971719,29.96551724,41789.12923,99.86246562,792.6218994,43.7,527.6584578,62.99487948,87.6129811,95.21109011,17.1,78.08883912,36.3,83.82865682,2.97,95.97617472,0.0,0.0,7.75,85.08591065,66.59256437,8.130938882,96.82638457,118.7,95.72532403,6.29,80.16422889,18.6,82.96360917,35.9,86.13009365,7.4,50.5210448,33.2,58.90703518,10.2,87.06402915,20.7,65.5513308,77.95954704,8.086938922,90.24205749,17.7665,68.9473,13.2863,47.5171,1.567,49.5255,0.0,0.8828,4607.35181283,1315243.14685,0.5076,"POLYGON ((161195.59329999983 -457309.5586000001, 160488.62269999832 -457345.5519000003, 160483.70210000128 -457248.58100000024, 160456.01199999824 -457237.2185000004, 160435.56179999933 -457166.3775000004, 160444.32539999858 -457129.50040000025, 160312.49480000138 -456548.8775000004, 160608.23369999975 -456535.25739999954, 160720.6853 -456506.7962999996, 161021.36719999835 -456293.84499999974, 161113.66569999978 -456291.70600000024, 161273.29349999875 -456247.8392000003, 161709.7639000006 -456230.0393000003, 161887.9151000008 -457054.4957999997, 161470.26579999924 -457267.5217000004, 161195.59329999983 -457309.5586000001))"
06037543503,90502,Los Angeles,West Carson,5696,44.70081234,81.60615229,0.04050375,22.19041693,12.00487891,78.50653391,0.432651381,86.69570629,0.0,0.0,10501.27669,97.61190298,2195.946493,89.7625,346.1873206,35.53141002,56.19931794,60.28985507,43.8,94.51287794,27.1,77.03802092,1.1,86.41958968,3.0,33.15833683,16.0,96.63230241,65.06643562,7.944598865,95.89296826,58.78,67.82153539,6.53,83.98768283,13.1,54.7108674,14.9,55.13793976,13.3,72.2560563,21.8,37.88944724,3.6,25.23425299,8.3,7.693282636,54.24111216,5.626566313,56.46747352,9.8315,65.2037,24.9649,33.0758,15.6777,8.4445,0.0,2.7739,6167.12747568,1683361.45987,40.0281,"POLYGON ((158661.19189999998 -462248.7893000003, 158559.4624999985 -462798.2421000004, 158577.32919999957 -464212.47250000015, 157470.25510000065 -464218.76180000044, 157447.13159999996 -462991.8590000002, 158049.31329999864 -462979.48149999976, 158134.39710000157 -462953.32459999993, 158155.5062999986 -462912.12569999974, 158157.92170000076 -462383.43659999967, 158247.70919999853 -462289.86479999963, 158229.04050000012 -462296.85670000035, 158282.6275999993 -462259.841, 158661.19189999998 -462248.7893000003))"
06037543202,90220,Los Angeles,Compton,5124,79.29011911,99.91174987,0.04192559,26.69570629,12.21666021,88.6372122,0.376144696,83.17361543,1.658628781,46.06896552,14883.20671,98.98724681,1575.35455,79.6,459.2002544,55.1642313,91.3507312,97.70636421,22.5,84.21052632,63.5,93.07653993,1.785,91.83322303,7.0,66.73666527,1.7,43.20733104,73.27373085,8.946707983,99.25326696,114.33,95.46360917,6.32,80.72876572,18.18,81.30608175,43.3,92.33105543,9.7,60.61713358,56.8,88.91959799,12.6,93.49297241,29.6,89.83523447,85.43600883,8.862491015,96.89863843,18.5988,72.4824,8.9188,78.1421,1.0929,15.6714,0.0,0.2537,9108.84424257,3091766.28954,4.84,"POLYGON ((164984.15729999915 -458360.08970000036, 165016.374499999 -458660.7597000003, 164279.07950000092 -458613.7011000002, 162052.55330000073 -458723.6712999996, 162026.12359999865 -457934.2559000002, 163966.1937999986 -457832.6431999998, 163910.16279999912 -456993.5264999997, 164775.6603000015 -456976.5306000002, 164984.15729999915 -458360.08970000036))"
06037543400,90746,Los Angeles,Carson,3731,55.97849468,93.25516894,0.04125212,24.87865588,12.09359584,83.95768513,0.340713222,80.32358432,3.754744835,52.06896552,14240.86995,98.84971243,2099.415061,88.4625,433.4260764,50.63069814,70.08087552,79.20604915,54.05,96.60321015,92.95,96.181305,0.75,80.18530774,14.0,93.36413272,18.3,97.77777778,77.47226977,9.459348751,99.85065339,89.55,89.45663011,4.75,45.34257121,15.95,71.29860419,29.3,79.4229309,7.9,52.88943023,27.9,50.40201005,3.7,26.86100989,10.8,17.41444867,57.04861723,5.917795839,60.95562279,8.952,71.4018,19.6462,57.8933,4.1276,20.9327,0.0,2.4122,8242.42106692,3112099.42895,14.6342,"POLYGON ((160611.91910000145 -461720.5878999997, 160617.27969999984 -461750.4386, 160642.16319999844 -461749.3175999997, 160665.11199999973 -461849.83609999996, 160779.60929999873 -462065.69959999993, 160811.91820000112 -462176.6944000004, 160813.94629999995 -462287.3565999996, 160758.65929999948 -462498.8976999996, 160153.17210000008 -461800.9611999998, 160032.5388999991 -461689.24569999985, 159162.46180000156 -460994.1732999999, 158758.05559999868 -460597.2988999998, 158763.5832999982 -460427.04339999985, 158718.56659999862 -460108.1777999997, 159794.28570000082 -459521.6074999999, 159916.0588000007 -459489.4389000004, 160428.86320000142 -459461.44020000007, 160457.65100000054 -460468.65579999983, 160611.91910000145 -461720.5878999997))"
06037543304,90746,Los Angeles,Carson,5872,35.3639225,68.07866868,0.04125212,24.87865588,12.14632002,86.8948351,0.10302066,38.29495955,0.0,0.0,14263.63997,98.87471868,647.2661578,31.9,316.1323339,29.37429749,40.98120186,38.51291745,9.4,59.31317656,25.75,75.56035198,1.73,91.74056916,0.0,0.0,0.2,9.667812142,44.81299267,5.471657504,56.20410703,89.45,89.39431705,8.18,97.1644855,15.75,70.30159521,5.7,24.60136674,0.3,0.514277981,21.3,36.79648241,9.7,84.98178032,16.8,48.0608365,62.30554069,6.463109666,69.21331316,7.5783,71.577,20.8447,6.1989,7.8508,80.6369,0.0,2.0947,5089.29239336,1616602.29187,3.2187,"POLYGON ((163461.1262000017 -461653.4408, 162123.8887999989 -461667.8241999997, 162096.32789999992 -460451.7319, 163358.17760000005 -460385.6210000003, 163461.1262000017 -461653.4408))"
06037543201,90220,Los Angeles,Compton,3605,59.32951211,95.25970751,0.04259906,29.89421282,12.18773918,88.03982576,0.223358293,65.99875544,0.976703725,42.68965517,17476.79679,99.32483121,621.3854999,29.8875,459.7365647,55.31410016,87.0756412,94.74480151,4.5,40.83613289,3.0,22.11522497,0.66,77.02183984,7.0,66.73666527,1.0,35.71592211,58.31952584,7.120802522,88.55009334,122.52,96.13659023,6.77,87.43905568,19.17,84.72083749,30.8,81.14401417,5.1,38.13777236,40.2,69.48492462,8.0,75.3774076,30.9,91.90114068,80.32060651,8.33185753,92.85173979,18.0583,71.9001,10.0416,60.6103,3.19,34.4521,0.1942,0.527,4073.05243063,1010148.57129,1.0264,"POLYGON ((163966.1937999986 -457832.6431999998, 162789.11939999834 -457894.2814999996, 162728.93299999833 -457024.62069999985, 163910.16279999912 -456993.5264999997, 163966.1937999986 -457832.6431999998))"
06037203720,90033,Los Angeles,Los Angeles,4072,45.8128658,83.03076147,0.04899293,57.77224642,12.41048715,90.5040448,0.29520228,75.86807716,0.0,0.0,2102.036662,80.20755189,875.3541577,49.5125,488.7862335,59.71025353,95.7233811,99.63453056,1.7,21.08995894,0.3,2.108583762,0.11,19.24553276,7.0,66.73666527,0.0,0.0,50.04614975,6.110624943,70.46670815,67.4,76.65752742,4.4,35.84808827,14.43,62.96111665,51.4,97.21589471,22.5,89.71444038,66.5,95.8040201,6.1,58.35502343,29.2,89.21419518,72.27481277,7.497247209,83.13161876,16.5521,75.4175,8.0305,97.7407,1.5226,0.0,0.0,0.1965,2427.94685171,321081.223313,0.5403,"POLYGON ((166329.44029999897 -439408.62229999993, 166153.70910000056 -439759.11620000005, 165465.68950000033 -439411.79200000037, 165664.60339999944 -439016.60390000045, 166012.28779999912 -439192.63659999985, 165988.61439999938 -439239.57299999986, 166329.44029999897 -439408.62229999993))"
06037204120,90063,Los Angeles,Los Angeles,2971,38.68664674,73.10892587,0.0482775,55.38270068,12.23190845,89.02302427,0.826517526,97.00062228,0.0,0.0,2415.590007,82.14553638,1414.158391,75.8125,488.7862335,59.71025353,91.95615994,98.09703844,1.7,21.08995894,0.0,0.0,0.0,0.0,7.0,66.73666527,0.0,0.0,52.28608125,6.384120135,76.24144368,41.63,44.08025922,4.66,42.8021555,11.82,44.64107677,42.0,91.43254872,12.7,70.52375152,54.7,86.85929648,6.4,61.53045289,18.1,54.626109,58.41779778,6.059824364,63.07362582,14.9108,72.1643,12.9249,93.4366,3.0629,1.1107,0.3366,1.2117,2124.51834554,262521.949466,0.8415,"POLYGON ((166327.1050999984 -441130.84810000006, 166312.3920999989 -441160.35809999984, 165715.2397999987 -440852.3797000004, 165890.77930000052 -440504.23259999976, 166487.57660000026 -440808.9890999999, 166327.1050999984 -441130.84810000006))"
06037204200,90033,Los Angeles,Los Angeles,3657,49.12494362,86.87594554,0.04863521,56.96328563,12.28627082,89.55818295,0.294956465,75.83074051,0.0,0.0,2199.243245,80.89522381,842.0443545,47.2125,733.0520844,83.28962158,86.79284928,94.5431632,1.2,18.70100784,1.5,10.64253694,0.11,19.24553276,7.0,66.73666527,0.0,0.0,51.71277599,6.314119677,74.81020535,69.81,78.47706879,5.13,55.85065435,14.88,65.49102692,56.7,98.70918755,22.7,89.93097848,63.6,94.07035176,4.9,43.0895367,30.4,91.1913815,75.00226861,7.780173029,86.67423096,15.5045,77.7413,6.7542,96.91,1.0391,0.3281,0.0,0.0,2323.7025418,301076.605068,1.7227,"POLYGON ((166153.70910000056 -439759.11620000005, 165977.94429999962 -440108.60720000044, 165289.11419999972 -439758.5116999997, 165465.68950000033 -439411.79200000037, 166153.70910000056 -439759.11620000005))"
